"","User_id","Age_yrs","Ethnicity","File.Name","User_task","id","Image.Size","File.Type","ISO","Light.Value","Megapixels","Aperture.Value","Brightness.Value","Exposure.Time","Sensing.Method","Shutter.Speed.Value","White.Balance","Camera.Model.Name","ExifTool.Version.Number","User_task_2","User_cam_utilization_rate","ASQ.reliabiltiy","CSUQ.satisfaction.reliabiltiy","Age","Age_yrs2","User_cam_utilization_rate2"
"310","User_310","(<18 or >65)","Black","User_310.jpg","image_surr_auth",310," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/557"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",151,0.686,0.772,27,"(>=18 or <=65)",0.3775
"311","User_311","(>=18 or <=65)","Brown","User_311.jpg","image_surr_no_auth",311," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/557"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","new_camera_location",172,0.746,0.741,35,"(>=18 or <=65)",0.43
"312","User_312","(<18 or >65)","White","User_312.jpg","image_surr_auth",312," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/573"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.817,0.699,76,"(<18 or >65)",0.3575
"313","User_313","(>=18 or <=65)","White","User_313.jpg","image_surr_no_auth",313," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.16"," 1/573"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","new_camera_location",179,0.768,0.772,13,"(<18 or >65)",0.4475
"314","User_314","(>=18 or <=65)","White","User_314.jpg","image_surr_auth",314," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",136,0.632,0.651,30,"(>=18 or <=65)",0.34
"315","User_315","(>=18 or <=65)","White","User_315.jpg","image_surr_no_auth",315," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.845,0.799,63,"(>=18 or <=65)",0.42
"316","User_316","(<18 or >65)","Brown","User_316.jpg","image_surr_auth",316," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.718,0.757,43,"(>=18 or <=65)",0.3575
"317","User_317","(>=18 or <=65)","Brown","User_317.jpg","image_surr_no_auth",317," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.24"," 1/60"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","new_camera_location",151,0.864,0.74,24,"(>=18 or <=65)",0.3775
"318","User_318","(>=18 or <=65)","Brown","User_318.jpg","image_surr_auth",318," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.26"," 1/60"," One-chip color area"," 1/589"," Auto"," LM-X220"," 12.29","existing_camera_location",142,0.79,0.688,59,"(>=18 or <=65)",0.355
"319","User_319","(<18 or >65)","White","User_319.jpg","image_surr_no_auth",319," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.28"," 1/60"," One-chip color area"," 1/589"," Auto"," LM-X220"," 12.29","new_camera_location",180,0.772,0.688,62,"(>=18 or <=65)",0.45
"320","User_320","(>=18 or <=65)","Black","User_320.jpg","image_surr_auth",320," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.29"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",141,0.805,0.698,47,"(>=18 or <=65)",0.3525
"321","User_321","(<18 or >65)","White","User_321.jpg","image_surr_no_auth",321," 4160x3120"," JPEG",50," 7.4"," 6.2"," 2.2"," 7.33"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",160,0.774,0.763,28,"(>=18 or <=65)",0.4
"322","User_322","(<18 or >65)","White","User_322.jpg","image_surr_auth",322," 4160x3120"," JPEG",50," 7.4"," 6.2"," 2.2"," 7.33"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",147,0.767,0.672,33,"(>=18 or <=65)",0.3675
"323","User_323","(<18 or >65)","Black","User_323.jpg","image_surr_no_auth",323," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.34"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",133,0.77,0.916,49,"(>=18 or <=65)",0.3325
"324","User_324","(>=18 or <=65)","Brown","User_324.jpg","image_surr_auth",324," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.34"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",169,0.777,0.752,85,"(<18 or >65)",0.4225
"325","User_325","(<18 or >65)","Brown","User_325.jpg","image_surr_no_auth",325," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.36"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.784,0.612,76,"(<18 or >65)",0.4075
"326","User_326","(<18 or >65)","White","User_326.jpg","image_surr_auth",326," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.37"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",196,0.812,0.726,56,"(>=18 or <=65)",0.49
"327","User_327","(>=18 or <=65)","Brown","User_327.jpg","image_surr_no_auth",327," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.37"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",138,0.793,0.76,58,"(>=18 or <=65)",0.345
"328","User_328","(>=18 or <=65)","Brown","User_328.jpg","image_surr_auth",328," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.38"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.862,0.629,40,"(>=18 or <=65)",0.38
"329","User_329","(<18 or >65)","Brown","User_329.jpg","image_surr_no_auth",329," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.4"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",174,0.683,0.76,44,"(>=18 or <=65)",0.435
"330","User_330","(>=18 or <=65)","Black","User_330.jpg","image_surr_auth",330," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.41"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.906,0.675,61,"(>=18 or <=65)",0.425
"331","User_331","(<18 or >65)","Brown","User_331.jpg","image_surr_no_auth",331," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.42"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",141,0.723,0.768,77,"(<18 or >65)",0.3525
"332","User_332","(<18 or >65)","Black","User_332.jpg","image_surr_auth",332," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.43"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",161,0.771,0.767,22,"(>=18 or <=65)",0.4025
"333","User_333","(>=18 or <=65)","Brown","User_333.jpg","image_surr_no_auth",333," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.44"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",178,0.793,0.783,58,"(>=18 or <=65)",0.445
"334","User_334","(<18 or >65)","Brown","User_334.jpg","image_surr_auth",334," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.48"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.727,0.804,20,"(>=18 or <=65)",0.425
"335","User_335","(>=18 or <=65)","Black","User_335.jpg","image_surr_no_auth",335," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.49"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",180,0.672,0.671,30,"(>=18 or <=65)",0.45
"336","User_336","(>=18 or <=65)","Black","User_336.jpg","image_surr_auth",336," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.49"," 1/607"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.683,0.691,80,"(<18 or >65)",0.4325
"337","User_337","(<18 or >65)","Brown","User_337.jpg","image_surr_no_auth",337," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.52"," 1/642"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.761,0.746,75,"(<18 or >65)",0.4075
"338","User_338","(>=18 or <=65)","Black","User_338.jpg","image_surr_auth",338," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.6"," 1/642"," One-chip color area"," 1/607"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.766,0.909,63,"(>=18 or <=65)",0.4325
"339","User_339","(>=18 or <=65)","Black","User_339.jpg","image_surr_no_auth",339," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.61"," 1/642"," One-chip color area"," 1/626"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.677,0.772,28,"(>=18 or <=65)",0.3975
"340","User_340","(>=18 or <=65)","Black","User_340.jpg","image_surr_auth",340," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.61"," 1/663"," One-chip color area"," 1/626"," Auto"," LM-X220"," 12.29","existing_camera_location",153,0.718,0.733,48,"(>=18 or <=65)",0.3825
"341","User_341","(>=18 or <=65)","White","User_341.jpg","image_surr_no_auth",341," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.66"," 1/686"," One-chip color area"," 1/642"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.712,0.716,25,"(>=18 or <=65)",0.405
"342","User_342","(>=18 or <=65)","White","User_342.jpg","image_surr_auth",342," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.71"," 1/686"," One-chip color area"," 1/663"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.748,0.799,33,"(>=18 or <=65)",0.3925
"343","User_343","(>=18 or <=65)","Black","User_343.jpg","image_surr_no_auth",343," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.73"," 1/705"," One-chip color area"," 1/685"," Auto"," LM-X220"," 12.29","new_camera_location",125,0.849,0.795,30,"(>=18 or <=65)",0.3125
"344","User_344","(<18 or >65)","Brown","User_344.jpg","image_surr_auth",344," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.78"," 1/725"," One-chip color area"," 1/685"," Auto"," LM-X220"," 12.29","existing_camera_location",158,0.75,0.726,34,"(>=18 or <=65)",0.395
"345","User_345","(<18 or >65)","White","User_345.jpg","image_surr_no_auth",345," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.83"," 1/746"," One-chip color area"," 1/725"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.73,0.672,38,"(>=18 or <=65)",0.4125
"346","User_346","(<18 or >65)","Brown","User_346.jpg","image_surr_auth",346," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.84"," 1/769"," One-chip color area"," 1/746"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.685,0.735,66,"(<18 or >65)",0.3925
"347","User_347","(>=18 or <=65)","White","User_347.jpg","image_surr_no_auth",347," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.88"," 1/769"," One-chip color area"," 1/769"," Auto"," LM-X220"," 12.29","new_camera_location",155,0.735,0.837,69,"(<18 or >65)",0.3875
"348","User_348","(<18 or >65)","Black","User_348.jpg","image_surr_auth",348," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 7.99"," 1/840"," One-chip color area"," 1/793"," Auto"," LM-X220"," 12.29","existing_camera_location",166,0.838,0.82,64,"(>=18 or <=65)",0.415
"349","User_349","(<18 or >65)","Brown","User_349.jpg","image_surr_no_auth",349," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.29"," 1/9"," One-chip color area"," 1/839"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.61,0.669,80,"(<18 or >65)",0.395
"350","User_350","(<18 or >65)","White","User_350.jpg","image_surr_auth",350," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.29"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",189,0.769,0.743,65,"(<18 or >65)",0.4725
"351","User_351","(<18 or >65)","Brown","User_351.jpg","image_surr_no_auth",351," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.44"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",144,0.76,0.672,46,"(>=18 or <=65)",0.36
"352","User_352","(<18 or >65)","White","User_352.jpg","image_surr_auth",352," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",154,0.744,0.795,79,"(<18 or >65)",0.385
"353","User_353","(>=18 or <=65)","Black","User_353.jpg","image_surr_no_auth",353," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.56"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",178,0.822,0.84,22,"(>=18 or <=65)",0.445
"354","User_354","(<18 or >65)","Black","User_354.jpg","image_surr_auth",354," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.65"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",153,0.685,0.701,83,"(<18 or >65)",0.3825
"355","User_355","(<18 or >65)","Brown","User_355.jpg","image_surr_no_auth",355," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.77"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",166,0.765,0.643,33,"(>=18 or <=65)",0.415
"356","User_356","(>=18 or <=65)","Brown","User_356.jpg","image_surr_auth",356," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.89"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",171,0.681,0.714,29,"(>=18 or <=65)",0.4275
"357","User_357","(>=18 or <=65)","Brown","User_357.jpg","image_surr_no_auth",357," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.9"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",176,0.795,0.697,79,"(<18 or >65)",0.44
"358","User_358","(<18 or >65)","Brown","User_358.jpg","image_surr_auth",358," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.91"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",160,0.838,0.686,43,"(>=18 or <=65)",0.4
"359","User_359","(>=18 or <=65)","White","User_359.jpg","image_surr_no_auth",359," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.95"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.745,0.773,38,"(>=18 or <=65)",0.455
"360","User_360","(<18 or >65)","White","User_360.jpg","image_surr_auth",360," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.97"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",159,0.805,0.811,32,"(>=18 or <=65)",0.3975
"361","User_361","(<18 or >65)","Black","User_361.jpg","image_surr_no_auth",361," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 8.97"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.645,0.752,24,"(>=18 or <=65)",0.4125
"362","User_362","(>=18 or <=65)","Brown","User_362.jpg","image_surr_auth",362," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.04"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.651,0.786,33,"(>=18 or <=65)",0.38
"363","User_363","(<18 or >65)","White","User_363.jpg","image_surr_no_auth",363," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.04"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",144,0.791,0.74,10,"(<18 or >65)",0.36
"364","User_364","(<18 or >65)","White","User_364.jpg","image_surr_auth",364," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.07"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.697,0.611,60,"(>=18 or <=65)",0.42
"365","User_365","(>=18 or <=65)","Brown","User_365.jpg","image_surr_no_auth",365," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.1"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.814,0.647,79,"(<18 or >65)",0.455
"366","User_366","(>=18 or <=65)","White","User_366.jpg","image_surr_auth",366," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.17"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",163,0.787,0.753,54,"(>=18 or <=65)",0.4075
"367","User_367","(<18 or >65)","Brown","User_367.jpg","image_surr_no_auth",367," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.28"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.84,0.771,58,"(>=18 or <=65)",0.4125
"368","User_368","(>=18 or <=65)","Black","User_368.jpg","image_surr_auth",368," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.34"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",194,0.784,0.752,56,"(>=18 or <=65)",0.485
"369","User_369","(>=18 or <=65)","Brown","User_369.jpg","image_surr_no_auth",369," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.39"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.716,0.766,82,"(<18 or >65)",0.42
"370","User_370","(>=18 or <=65)","White","User_370.jpg","image_surr_auth",370," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.41"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.775,0.749,44,"(>=18 or <=65)",0.4325
"371","User_371","(>=18 or <=65)","Black","User_371.jpg","image_surr_no_auth",371," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",150,0.75,0.773,15,"(<18 or >65)",0.375
"372","User_372","(<18 or >65)","White","User_372.jpg","image_surr_auth",372," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.2"," 9.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",127,0.703,0.733,73,"(<18 or >65)",0.3175
"373","User_373","(>=18 or <=65)","Brown","User_373.jpg","image_surr_no_auth",373," 4160x3120"," JPEG",50," 9.2"," 6.2"," 2.4"," 9.5"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",175,0.827,0.808,27,"(>=18 or <=65)",0.4375
"374","User_374","(>=18 or <=65)","White","User_374.jpg","image_surr_auth",374," 4160x3120"," JPEG",500," 9.2"," 6.2"," 2.4"," 9.57"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",139,0.816,0.719,34,"(>=18 or <=65)",0.3475
"375","User_375","(>=18 or <=65)","White","User_375.jpg","image_surr_no_auth",375," 4160x3120"," JPEG",550," 9.2"," 6.2"," 2.4"," 9.63"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",139,0.584,0.735,31,"(>=18 or <=65)",0.3475
"376","User_376","(<18 or >65)","Black","User_376.jpg","image_surr_auth",376," 4160x3120"," JPEG",850," 9.2"," 6.2"," 2.4"," 9.64"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.74,0.623,63,"(>=18 or <=65)",0.37
"377","User_377","(>=18 or <=65)","Brown","User_377.jpg","image_surr_no_auth",377," 4160x3120"," JPEG",850," 9.2"," 6.2"," 2.4"," 9.66"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.813,0.836,26,"(>=18 or <=65)",0.3975
"810","User_378","(>=18 or <=65)","Black","User_378.jpg","image_surr_auth",378," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.863,0.778,27,"(>=18 or <=65)",0.4325
"910","User_379","(>=18 or <=65)","White","User_379.jpg","image_surr_no_auth",379," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.68,0.769,11,"(<18 or >65)",0.385
"1010","User_380","(<18 or >65)","White","User_380.jpg","image_surr_auth",380," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.27"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.839,0.746,42,"(>=18 or <=65)",0.42
"1110","User_381","(>=18 or <=65)","White","User_381.jpg","image_surr_no_auth",381," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.28"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",169,0.889,0.706,84,"(<18 or >65)",0.4225
"1210","User_382","(>=18 or <=65)","White","User_382.jpg","image_surr_auth",382," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.28"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",185,0.669,0.82,71,"(<18 or >65)",0.4625
"1310","User_383","(>=18 or <=65)","Brown","User_383.jpg","image_surr_no_auth",383," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.29"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",146,0.788,0.637,39,"(>=18 or <=65)",0.365
"1410","User_384","(>=18 or <=65)","White","User_384.jpg","image_surr_auth",384," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.31"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",155,0.724,0.737,67,"(<18 or >65)",0.3875
"1510","User_385","(>=18 or <=65)","Black","User_385.jpg","image_surr_no_auth",385," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.36"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.711,0.829,67,"(<18 or >65)",0.4125
"1610","User_386","(<18 or >65)","Brown","User_386.jpg","image_surr_auth",386," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.39"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.788,0.71,16,"(<18 or >65)",0.425
"1710","User_387","(>=18 or <=65)","Brown","User_387.jpg","image_surr_no_auth",387," 2880x2160"," JPEG",100," 1.0"," 13.0"," 2.2"," -0.39"," 1/12"," One-chip color area"," 1/12"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.765,0.674,32,"(>=18 or <=65)",0.455
